state_name,year_month,rainfall_actual_mm,rainfall_normal_mm,rainfall_dev_pct
jharkhand,2019-09,277.11,241.92,31.092666666666666
jharkhand,2019-10,134.73000000000002,87.82,175.83741935483872
jharkhand,2019-11,1.71,10.4,-81.96966666666667
jharkhand,2019-12,10.31,4.13,132.4858620689655
jharkhand,2020-01,26.46,17.95,111.07566666666666
jharkhand,2020-02,13.19,19.55,-15.42928571428572
jharkhand,2020-03,81.57000000000001,19.02,617.128064516129
jharkhand,2020-04,59.98,22.65,140.5656666666667
jharkhand,2020-05,80.44,49.05,92.31642857142856
jharkhand,2020-06,218.98,195.07,22.503999999999998
jharkhand,2020-07,140.92000000000002,335.31,-20.543125
jharkhand,2020-08,291.31,322.81,-9.691612903225808
jharkhand,2020-09,164.01,241.92,-23.973333333333333
jharkhand,2020-10,63.84,87.82,-52.26774193548387
jharkhand,2020-11,6.55,10.4,-35.70799999999999
jharkhand,2020-12,0.26999999999999996,4.13,-89.68379310344827
jharkhand,2021-01,0.8,17.95,-97.646
jharkhand,2021-02,1.61,19.55,-84.63535714285715
jharkhand,2021-03,8.25,19.02,-62.75483870967742
jharkhand,2021-04,9.07,22.65,-60.93482758620689
jharkhand,2021-05,223.92,49.05,372.81965517241383
jharkhand,2021-06,232.28,195.07,60.410833333333336
jharkhand,2021-07,309.13,335.31,5.228620689655176
jharkhand,2021-08,211.0,322.81,-34.28967741935484
jharkhand,2021-09,262.95,241.92,21.708000000000002
jharkhand,2021-10,117.71000000000001,87.82,32.02741935483871
jharkhand,2021-11,22.59,10.4,325.3976666666667
jharkhand,2021-12,23.29,4.13,196.5920689655172
jharkhand,2022-01,24.63,17.95,78.095
jharkhand,2022-02,45.68,18.82,155.83692307692309
jharkhand,2022-03,1.19,19.02,-95.65966666666667
jharkhand,2022-04,4.28,22.65,-82.03857142857143
jharkhand,2022-05,77.4,49.05,69.65548387096774
jharkhand,2022-06,101.12,195.07,-47.45766666666667
jharkhand,2022-07,146.54,335.31,-51.31551724137931
jharkhand,2022-08,315.14,322.81,-1.0048387096774187
jharkhand,2022-09,219.18,241.92,-6.021666666666666
jharkhand,2022-10,93.89,87.82,-13.498064516129034
jharkhand,2022-11,0.0,10.4,-100.0
jharkhand,2022-12,0.18000000000000002,4.13,-96.82551724137932
jharkhand,2023-01,0.02,17.95,-99.72896551724138
jharkhand,2023-02,0.02,19.55,-99.84142857142857
jharkhand,2023-03,37.2,19.02,73.78516129032258
jharkhand,2023-04,28.58,23.74,17.830322580645163
jharkhand,2023-05,47.660000000000004,49.05,6.344516129032262
jharkhand,2023-06,112.27000000000001,195.07,-55.658965517241384
jharkhand,2023-07,182.67000000000002,335.31,-44.56903225806452
jharkhand,2023-08,251.01,322.81,-23.341290322580647
jharkhand,2023-09,265.26,241.92,21.778333333333332
jharkhand,2023-10,140.26,87.82,-21.62290322580645
jharkhand,2023-11,3.24,10.4,-73.20966666666666
jharkhand,2023-12,40.01,4.13,9603.307083333333
jharkhand,2024-01,0.0,8.64,
karnataka,2009-01,0.07,1.9,-96.28387096774195
karnataka,2009-02,0.02,2.33,-99.30541666666666
karnataka,2009-03,20.2,7.07,273.0311111111111
karnataka,2009-04,24.96,35.57,-26.713448275862067
karnataka,2009-05,92.36,88.7,-1.8383870967741924
karnataka,2009-06,121.12,210.48,-39.339333333333336
karnataka,2009-07,323.42,296.24,9.532666666666668
karnataka,2009-08,147.48,204.27,-22.067241379310346
karnataka,2009-09,247.04,149.63,68.505
karnataka,2009-10,149.20000000000002,129.73,-11.69774193548387
karnataka,2009-11,55.89,23.48,133.89272727272726
karnataka,2009-12,19.56,8.59,394.28565217391304
karnataka,2010-01,36.28,1.9,2023.9048387096773
karnataka,2010-02,0.66,2.68,-76.76107142857143
karnataka,2010-03,6.93,7.39,8.559999999999997
karnataka,2010-04,29.48,36.65,-32.71566666666667
karnataka,2010-05,62.9,88.7,-32.43064516129032
karnataka,2010-06,158.5,210.48,-22.516000000000002
karnataka,2010-07,269.1,307.56,-10.859354838709677
karnataka,2010-08,240.14,217.32,23.58451612903226
karnataka,2010-09,153.91,160.78,-1.649
karnataka,2010-10,123.05,129.73,-3.3232258064516125
karnataka,2010-11,150.23,42.5,206.67466666666667
karnataka,2010-12,4.08,10.28,-58.3825806451613
karnataka,2011-01,0.02,1.9,-99.41354838709678
karnataka,2011-02,5.07,2.68,34.08678571428571
karnataka,2011-03,4.02,7.39,-48.291290322580636
karnataka,2011-04,67.39,36.65,76.79299999999999
karnataka,2011-05,63.37,88.7,-36.30129032258064
karnataka,2011-06,221.9,210.48,15.87
karnataka,2011-07,302.85,307.56,-1.4929032258064523
karnataka,2011-08,275.69,217.32,32.174516129032256
karnataka,2011-09,145.33,160.78,3.049999999999998
karnataka,2011-10,116.61,129.73,-2.1809677419354845
karnataka,2011-11,37.03,42.5,7.900666666666666
karnataka,2011-12,1.85,10.28,-59.97548387096774
karnataka,2012-01,0.33999999999999997,1.9,-75.0816129032258
karnataka,2012-02,0.09,2.68,-93.57142857142857
karnataka,2012-03,1.4100000000000001,7.39,-86.28870967741935
karnataka,2012-04,56.27,36.65,25.977000000000007
karnataka,2012-05,32.73,88.7,-51.167741935483875
karnataka,2012-06,233.99,210.48,6.754666666666666
karnataka,2012-07,216.14000000000001,307.56,-29.698064516129033
karnataka,2012-08,280.49,217.32,43.52967741935484
karnataka,2012-09,143.49,160.78,1.3090000000000015
karnataka,2012-10,90.06,129.73,-41.79709677419355
karnataka,2012-11,63.050000000000004,42.5,-0.12599999999999625
karnataka,2012-12,4.9,10.28,-45.13870967741936
karnataka,2013-01,1.1800000000000002,1.9,-61.861612903225804
karnataka,2013-02,9.58,2.68,429.21964285714284
karnataka,2013-03,8.68,7.39,57.806774193548385
karnataka,2013-04,30.999999999999996,36.65,-25.912333333333333
karnataka,2013-05,77.03,88.7,-11.793225806451614
karnataka,2013-06,191.68,210.48,-1.098666666666668
karnataka,2013-07,328.49,307.56,7.268709677419355
karnataka,2013-08,154.44,217.32,-33.480000000000004
karnataka,2013-09,210.92,160.78,46.351
karnataka,2013-10,112.36,129.73,-9.064838709677419
karnataka,2013-11,17.68,42.5,-33.751
karnataka,2013-12,1.52,10.28,-90.14483870967742
karnataka,2014-01,0.2,1.9,-88.97838709677418
karnataka,2014-02,3.91,2.68,125.45035714285713
karnataka,2014-03,23.31,7.39,397.0735483870968
karnataka,2014-04,40.12,36.65,9.581333333333333
karnataka,2014-05,122.27,88.7,79.94999999999999
karnataka,2014-06,104.72,210.48,-43.99133333333334
karnataka,2014-07,266.96,307.56,-12.014838709677418
karnataka,2014-08,287.99,217.32,44.32322580645161
karnataka,2014-09,143.07,160.78,-9.561333333333332
karnataka,2014-10,127.27,129.73,1.8287096774193534
karnataka,2014-11,23.33,42.5,-40.40333333333333
karnataka,2014-12,16.919999999999998,10.28,25.79032258064516
karnataka,2015-01,2.5,1.9,7.369354838709679
karnataka,2015-02,0.12,2.68,-98.41535714285715
karnataka,2015-03,26.45,7.39,534.2225806451613
karnataka,2015-04,69.67,36.65,89.24600000000001
karnataka,2015-05,92.8,88.7,11.581612903225807
karnataka,2015-06,192.97,210.48,-6.640333333333333
karnataka,2015-07,120.18,307.56,-60.44483870967742
karnataka,2015-08,143.77,217.32,-32.67645161290323
karnataka,2015-09,171.67,160.78,22.53166666666667
karnataka,2015-10,96.17,129.73,-34.40387096774194
karnataka,2015-11,87.78999999999999,42.5,103.82166666666667
karnataka,2015-12,4.96,10.28,-69.22741935483872
karnataka,2016-01,1.6700000000000002,1.9,360.2148387096774
karnataka,2016-02,0.44,2.68,-80.7325
karnataka,2016-03,3.9000000000000004,7.39,21.620645161290327
karnataka,2016-04,9.94,36.65,-66.77133333333333
karnataka,2016-05,79.43,88.7,-1.6680645161290328
karnataka,2016-06,205.32999999999998,210.48,0.38966666666666633
karnataka,2016-07,224.44,307.56,-25.84516129032258
karnataka,2016-08,108.36,217.32,-47.939677419354844
karnataka,2016-09,114.73,160.78,-27.90266666666667
karnataka,2016-10,28.33,129.73,-78.39870967741936
karnataka,2016-11,7.06,42.5,-83.966
karnataka,2016-12,18.71,10.28,14.240967741935478
karnataka,2017-01,2.9399999999999995,1.9,454.83870967741933
karnataka,2017-02,0.0,2.68,-100.0
karnataka,2017-03,10.05,7.39,18.68032258064516
karnataka,2017-04,20.65,36.65,-38.93
karnataka,2017-05,74.97,88.7,-2.439354838709678
karnataka,2017-06,139.14,210.48,-30.843666666666664
karnataka,2017-07,123.58,307.56,-59.64677419354839
karnataka,2017-08,155.75,217.32,-20.193225806451615
karnataka,2017-09,190.84,160.78,27.879666666666665
karnataka,2017-10,144.51,129.73,2.880322580645161
karnataka,2017-11,10.62,42.5,-79.44366666666666
karnataka,2017-12,1.3499999999999999,10.28,-90.43483870967742
karnataka,2018-01,0.0,1.9,-100.0
karnataka,2018-02,3.15,2.68,95.53607142857143
karnataka,2018-03,16.810000000000002,7.39,166.4725806451613
karnataka,2018-04,33.15,36.65,4.308333333333334
karnataka,2018-05,143.87,88.7,61.997741935483866
karnataka,2018-06,205.46,210.48,11.419333333333334
karnataka,2018-07,209.35999999999999,307.56,-31.70483870967742
karnataka,2018-08,211.97,217.32,-2.5796774193548386
karnataka,2018-09,89.39,160.78,-48.56466666666667
karnataka,2018-10,81.32000000000001,129.73,-33.79354838709677
karnataka,2018-11,14.259999999999998,42.5,-60.20633333333333
karnataka,2018-12,4.91,10.28,-56.96741935483871
karnataka,2019-01,1.84,1.9,173.92483870967743
karnataka,2019-02,3.94,2.68,108.14928571428571
karnataka,2019-03,4.74,7.39,-18.08645161290323
karnataka,2019-04,33.46,36.65,2.625666666666667
karnataka,2019-05,53.53,88.7,-40.13258064516129
karnataka,2019-06,135.54,210.48,-32.967
karnataka,2019-07,223.17,307.56,-27.098709677419354
karnataka,2019-08,344.68,217.32,50.15548387096774
karnataka,2019-09,225.45,160.78,45.534
karnataka,2019-10,268.66,129.73,117.75806451612904
karnataka,2019-11,35.15,42.5,-36.20133333333333
karnataka,2019-12,12.31,10.28,4.553225806451616
karnataka,2020-01,0.17,1.9,-92.21451612903226
karnataka,2020-02,0.45000000000000007,2.68,-75.92535714285714
karnataka,2020-03,8.18,7.39,300.65677419354836
karnataka,2020-04,46.98,36.65,44.879000000000005
karnataka,2020-05,82.06,88.7,5.868928571428573
karnataka,2020-06,185.1,210.48,-7.108666666666666
karnataka,2020-07,132.15,307.56,-14.633125
karnataka,2020-08,269.56,217.32,16.651290322580646
karnataka,2020-09,272.31,160.78,77.65933333333334
karnataka,2020-10,176.02,129.73,42.5758064516129
karnataka,2020-11,26.62,42.5,19.744666666666664
karnataka,2020-12,10.540000000000001,10.28,-13.02064516129032
karnataka,2021-01,25.07,1.9,1332.0070967741935
karnataka,2021-02,15.52,2.68,161.1285714285714
karnataka,2021-03,3.06,7.39,-64.05193548387098
karnataka,2021-04,50.14,36.65,21.822068965517243
karnataka,2021-05,114.3,88.7,48.144137931034486
karnataka,2021-06,190.32,210.48,22.8025
karnataka,2021-07,255.48,307.56,-13.33448275862069
karnataka,2021-08,164.84,217.32,-15.191290322580645
karnataka,2021-09,149.22,160.78,2.6163333333333343
karnataka,2021-10,187.39000000000001,129.73,40.561290322580646
karnataka,2021-11,162.9,42.5,341.642
karnataka,2021-12,20.01,10.28,19.97774193548387
karnataka,2022-01,0.89,1.9,-31.593225806451613
karnataka,2022-02,0.03,2.43,-98.35153846153845
karnataka,2022-03,13.94,7.39,161.92066666666668
karnataka,2022-04,56.660000000000004,36.65,71.6125
karnataka,2022-05,174.83,88.7,104.1616129032258
karnataka,2022-06,143.43,210.48,-31.016333333333332
karnataka,2022-07,335.45,307.56,18.00586206896552
karnataka,2022-08,307.55,217.32,50.59096774193548
karnataka,2022-09,183.07,160.78,34.97033333333333
karnataka,2022-10,187.83,129.73,49.04354838709677
karnataka,2022-11,22.87,42.5,-33.885999999999996
karnataka,2022-12,28.32,10.28,116.69032258064516
karnataka,2023-01,0.71,1.9,10.0
karnataka,2023-02,0.01,2.68,-98.21428571428571
karnataka,2023-03,10.98,7.39,95.79
karnataka,2023-04,32.89,36.65,-19.087333333333333
karnataka,2023-05,89.34,88.7,27.070645161290322
karnataka,2023-06,78.79,210.48,-61.543103448275865
karnataka,2023-07,338.77,307.56,9.09032258064516
karnataka,2023-08,51.58,217.32,-75.55354838709677
karnataka,2023-09,150.41,160.78,-1.6743333333333337
karnataka,2023-10,47.08,129.73,-62.81548387096774
karnataka,2023-11,59.17,42.5,19.77766666666667
karnataka,2023-12,6.77,10.28,-46.84269230769231
karnataka,2024-01,0.0,1.33,
kerala,2009-01,5.12,11.38,-40.641612903225806
kerala,2009-02,1.06,14.34,-92.14333333333333
kerala,2009-03,80.4,35.55,169.3025925925926
kerala,2009-04,62.43,117.64,-51.01827586206896
kerala,2009-05,168.94,268.65,-36.15354838709678
kerala,2009-06,323.25,677.35,-53.66233333333333
kerala,2009-07,733.58,727.87,1.7439999999999998
kerala,2009-08,232.09,416.79,-41.65724137931034
kerala,2009-09,301.61,242.69,28.551071428571426
kerala,2009-10,199.88,292.07,-27.383870967741935
kerala,2009-11,184.29999999999998,98.32000000000001,42.72545454545455
kerala,2009-12,55.589999999999996,38.62,192.62043478260873
kerala,2010-01,19.62,11.38,199.74193548387098
kerala,2010-02,1.2999999999999998,16.92,-92.17821428571428
kerala,2010-03,32.239999999999995,38.02,-45.70935483870968
kerala,2010-04,131.82,121.89,15.090000000000002
kerala,2010-05,179.55,268.65,-24.17774193548387
kerala,2010-06,484.87,677.35,-28.228666666666665
kerala,2010-07,503.55,756.46,-29.323870967741936
kerala,2010-08,301.61,446.87,-23.496774193548386
kerala,2010-09,241.97,259.94,-5.784666666666667
kerala,2010-10,369.40999999999997,292.07,33.04129032258064
kerala,2010-11,349.69,164.17000000000002,147.879
kerala,2010-12,54.31,43.339999999999996,-3.6180645161290323
kerala,2011-01,22.14,11.38,114.36709677419356
kerala,2011-02,64.87,16.92,165.1442857142857
kerala,2011-03,31.97,38.02,-25.396451612903228
kerala,2011-04,120.91,121.89,-0.04866666666666456
kerala,2011-05,107.4,268.65,-67.44032258064516
kerala,2011-06,583.2,677.35,-6.155
kerala,2011-07,437.49,756.46,-39.861935483870965
kerala,2011-08,401.88,446.87,-7.28483870967742
kerala,2011-09,316.22,259.94,38.54366666666667
kerala,2011-10,165.21,292.07,-42.10903225806451
kerala,2011-11,174.85,164.17000000000002,33.43633333333334
kerala,2011-12,74.65,43.339999999999996,388.72645161290325
kerala,2012-01,8.209999999999999,11.38,18.625483870967738
kerala,2012-02,10.69,16.92,27.400714285714294
kerala,2012-03,29.3,38.02,-19.465806451612902
kerala,2012-04,147.29,121.89,16.058666666666667
kerala,2012-05,82.63,268.65,-59.11354838709677
kerala,2012-06,400.88,677.35,-40.373000000000005
kerala,2012-07,299.93,756.46,-61.723225806451616
kerala,2012-08,393.15,446.87,4.56451612903226
kerala,2012-09,198.2,259.94,-16.985666666666663
kerala,2012-10,169.06,292.07,-44.6841935483871
kerala,2012-11,95.21000000000001,164.17000000000002,-48.544333333333334
kerala,2012-12,6.32,43.339999999999996,-76.32677419354839
kerala,2013-01,2.76,11.38,-62.43935483870968
kerala,2013-02,40.089999999999996,16.92,243.01392857142858
kerala,2013-03,54.42,38.02,65.02451612903226
kerala,2013-04,54.39,121.89,-59.39533333333333
kerala,2013-05,98.57000000000001,268.65,-59.596774193548384
kerala,2013-06,821.56,677.35,24.273000000000003
kerala,2013-07,710.68,756.46,-7.8264516129032256
kerala,2013-08,331.95,446.87,-32.86354838709677
kerala,2013-09,287.43,259.94,24.833999999999996
kerala,2013-10,241.65,292.07,-18.556129032258063
kerala,2013-11,134.93,164.17000000000002,7.383666666666665
kerala,2013-12,24.099999999999998,43.339999999999996,-46.91258064516129
kerala,2014-01,4.55,11.38,-45.09096774193548
kerala,2014-02,8.21,16.92,-68.39464285714286
kerala,2014-03,21.009999999999998,38.02,-21.47483870967742
kerala,2014-04,79.39,121.89,-34.96633333333333
kerala,2014-05,226.66,268.65,65.16645161290323
kerala,2014-06,354.04,677.35,-45.723333333333336
kerala,2014-07,623.94,756.46,-13.33806451612903
kerala,2014-08,611.8,446.87,47.89612903225807
kerala,2014-09,280.61,259.94,9.837333333333333
kerala,2014-10,320.81,292.07,9.231935483870968
kerala,2014-11,97.08,164.17000000000002,-38.321
kerala,2014-12,55.0,43.339999999999996,84.98225806451612
kerala,2015-01,2.79,11.38,-48.54612903225806
kerala,2015-02,5.970000000000001,16.92,-55.091071428571425
kerala,2015-03,53.33,38.02,82.30903225806452
kerala,2015-04,192.02,121.89,64.16266666666667
kerala,2015-05,204.95000000000002,268.65,-6.160645161290323
kerala,2015-06,512.29,677.35,-27.696
kerala,2015-07,304.89,756.46,-59.163225806451614
kerala,2015-08,222.46,446.87,-53.30870967741935
kerala,2015-09,239.05,259.94,-9.007000000000001
kerala,2015-10,250.22,292.07,-10.55741935483871
kerala,2015-11,236.65,164.17000000000002,51.96833333333334
kerala,2015-12,84.64,43.339999999999996,103.93870967741935
kerala,2016-01,4.14,11.38,-9.975483870967743
kerala,2016-02,11.51,16.92,-23.039285714285718
kerala,2016-03,21.91,38.02,-43.75064516129032
kerala,2016-04,33.31,121.89,-71.21633333333334
kerala,2016-05,213.78,268.65,-8.182580645161291
kerala,2016-06,461.76,677.35,-32.342
kerala,2016-07,363.77,756.46,-52.324838709677415
kerala,2016-08,200.08,446.87,-52.251935483870966
kerala,2016-09,79.64,259.94,-68.22833333333334
kerala,2016-10,101.5,292.07,-65.23774193548387
kerala,2016-11,56.8,164.17000000000002,-75.30033333333334
kerala,2016-12,29.41,43.339999999999996,-34.957741935483874
kerala,2017-01,9.5,11.38,16.10516129032258
kerala,2017-02,0.27,16.92,-97.08
kerala,2017-03,58.5,38.02,98.56548387096775
kerala,2017-04,33.76,121.89,-70.04433333333333
kerala,2017-05,115.93,268.65,-50.77225806451613
kerala,2017-06,276.91,677.35,-60.08233333333333
kerala,2017-07,178.92000000000002,756.46,-75.98451612903226
kerala,2017-08,263.72,446.87,-31.319032258064517
kerala,2017-09,232.85,259.94,-3.3323333333333323
kerala,2017-10,113.81,292.07,-60.94451612903226
kerala,2017-11,76.05,164.17000000000002,-49.33133333333333
kerala,2017-12,21.64,43.339999999999996,-57.307096774193546
kerala,2018-01,1.1800000000000002,11.38,-91.6325806451613
kerala,2018-02,8.69,16.92,38.22071428571429
kerala,2018-03,34.15,38.02,-19.451290322580647
kerala,2018-04,63.87,121.89,-46.11066666666667
kerala,2018-05,247.06,268.65,1.131612903225806
kerala,2018-06,451.06,677.35,-31.551
kerala,2018-07,610.9200000000001,756.46,-15.544516129032258
kerala,2018-08,683.35,446.87,43.30935483870968
kerala,2018-09,82.48,259.94,-71.97800000000001
kerala,2018-10,255.44,292.07,-10.179032258064517
kerala,2018-11,97.04,164.17000000000002,-34.62033333333333
kerala,2018-12,20.72,43.339999999999996,2.1938709677419355
kerala,2019-01,1.07,11.38,-89.00032258064518
kerala,2019-02,13.85,16.92,28.753214285714286
kerala,2019-03,17.77,38.02,-20.080000000000002
kerala,2019-04,96.49,121.89,-27.888
kerala,2019-05,65.52,268.65,-77.42838709677419
kerala,2019-06,267.07,677.35,-59.757
kerala,2019-07,439.22,756.46,-42.89741935483871
kerala,2019-08,880.02,446.87,99.21290322580644
kerala,2019-09,408.02,259.94,61.558
kerala,2019-10,423.3,292.07,42.79774193548387
kerala,2019-11,124.93,164.17000000000002,-24.941333333333333
kerala,2019-12,44.66,43.339999999999996,-11.823225806451612
kerala,2020-01,5.8100000000000005,11.38,5.566451612903224
kerala,2020-02,2.4,16.92,-75.36821428571429
kerala,2020-03,39.81,38.02,26.04516129032258
kerala,2020-04,112.63,121.89,-6.915666666666665
kerala,2020-05,181.88,268.65,-17.022857142857145
kerala,2020-06,403.73,677.35,-39.01466666666667
kerala,2020-07,271.38,756.46,-28.556875
kerala,2020-08,590.74,446.87,16.567419354838712
kerala,2020-09,515.45,259.94,112.46633333333332
kerala,2020-10,195.6,292.07,-35.51516129032258
kerala,2020-11,116.14,164.17000000000002,-11.579333333333333
kerala,2020-12,51.24,43.339999999999996,12.498709677419354
kerala,2021-01,106.09,11.38,1099.8190322580645
kerala,2021-02,11.83,16.92,-55.50785714285714
kerala,2021-03,46.68,38.02,40.53290322580645
kerala,2021-04,115.02,121.89,-3.088275862068963
kerala,2021-05,452.98,268.65,99.3796551724138
kerala,2021-06,327.83,677.35,-34.695
kerala,2021-07,470.28,756.46,-32.90827586206897
kerala,2021-08,358.95,446.87,-4.630645161290323
kerala,2021-09,291.37,259.94,21.446
kerala,2021-10,530.98,292.07,78.44322580645161
kerala,2021-11,381.29,164.17000000000002,177.37933333333334
kerala,2021-12,54.5,43.339999999999996,-8.97967741935484
kerala,2022-01,9.31,11.38,13.277096774193554
kerala,2022-02,8.879999999999999,15.530000000000001,-35.95269230769231
kerala,2022-03,46.15,38.02,5.570333333333332
kerala,2022-04,171.07,121.89,46.333928571428565
kerala,2022-05,336.64,268.65,33.006129032258066
kerala,2022-06,252.84,677.35,-62.864333333333335
kerala,2022-07,612.39,756.46,-16.092758620689654
kerala,2022-08,579.35,446.87,36.91483870967742
kerala,2022-09,234.34,259.94,-4.872333333333332
kerala,2022-10,223.14000000000001,292.07,-26.15838709677419
kerala,2022-11,179.25,164.17000000000002,62.65433333333333
kerala,2022-12,85.87,43.339999999999996,161.07580645161292
kerala,2023-01,12.99,11.38,-42.535333333333334
kerala,2023-02,3.87,16.92,-54.22071428571429
kerala,2023-03,46.769999999999996,38.02,-2.563548387096774
kerala,2023-04,114.0,127.4,-12.794193548387097
kerala,2023-05,152.54999999999998,268.65,-23.98741935483871
kerala,2023-06,205.52,677.35,-69.67896551724138
kerala,2023-07,584.99,756.46,-27.621290322580645
kerala,2023-08,66.88,446.87,-81.79709677419355
kerala,2023-09,400.46,259.94,56.01733333333333
kerala,2023-10,299.40999999999997,292.07,2.11225806451613
kerala,2023-11,267.76,164.17000000000002,51.216
kerala,2023-12,106.2,43.339999999999996,197.86269230769233
kerala,2024-01,0.0,6.7,
ladakh,2009-01,0.0,0.0,
ladakh,2009-02,0.0,0.0,
ladakh,2009-03,0.0,0.0,
ladakh,2009-04,0.0,0.0,
ladakh,2009-05,0.0,0.0,
ladakh,2009-06,1.5,0.0,
ladakh,2009-07,4.5,0.0,
ladakh,2009-08,9.28,0.0,
ladakh,2009-09,159.88,0.0,
ladakh,2009-10,11.16,0.0,
ladakh,2009-11,0.0,0.0,
ladakh,2009-12,0.0,0.0,
ladakh,2010-01,0.0,0.0,
ladakh,2010-02,268.24,0.0,
ladakh,2010-03,296.98,0.0,
ladakh,2010-04,0.0,0.0,
ladakh,2010-05,13.950000000000001,0.0,
ladakh,2010-06,0.0,0.0,
ladakh,2010-07,4.03,0.0,
ladakh,2010-08,40.300000000000004,0.0,
ladakh,2010-09,12.9,0.0,
ladakh,2010-10,0.0,0.0,
ladakh,2010-11,0.0,0.0,
ladakh,2010-12,0.0,0.0,
ladakh,2011-01,0.0,0.0,
ladakh,2011-02,0.0,0.0,
ladakh,2011-03,280.86,0.0,
ladakh,2011-04,32.1,0.0,
ladakh,2011-05,55.18,0.0,
ladakh,2011-06,6.0,0.0,
ladakh,2011-07,26.04,0.0,
ladakh,2011-08,35.339999999999996,0.0,
ladakh,2011-09,98.39999999999999,0.0,
ladakh,2011-10,0.0,0.0,
ladakh,2011-11,6.0,0.0,
ladakh,2011-12,0.0,0.0,
ladakh,2012-01,0.0,0.0,
ladakh,2012-02,14.209999999999999,0.0,
ladakh,2012-03,70.05999999999999,0.0,
ladakh,2012-04,0.0,0.0,
ladakh,2012-05,180.73,0.0,
ladakh,2012-06,158.4,0.0,
ladakh,2012-07,6.51,0.0,
ladakh,2012-08,1.24,0.0,
ladakh,2012-09,1.5,0.0,
ladakh,2012-10,0.0,0.0,
ladakh,2012-11,0.0,0.0,
ladakh,2012-12,0.0,0.0,
ladakh,2013-01,0.0,0.0,
ladakh,2013-02,0.0,0.0,
ladakh,2013-03,2.79,0.0,
ladakh,2013-04,4.2,0.0,
ladakh,2013-05,22.009999999999998,0.0,
ladakh,2013-06,0.0,0.0,
ladakh,2013-07,52.699999999999996,0.0,
ladakh,2013-08,32.24,0.0,
ladakh,2013-09,22.8,0.0,
ladakh,2013-10,65.72,0.0,
ladakh,2013-11,13.8,0.0,
ladakh,2013-12,0.0,0.0,
ladakh,2014-01,276.83,0.0,
ladakh,2014-02,0.0,0.0,
ladakh,2014-03,27.6,0.0,
ladakh,2014-04,1.7999999999999998,0.0,
ladakh,2014-05,4.6499999999999995,0.0,
ladakh,2014-06,149.1,0.0,
ladakh,2014-07,12.09,0.0,
ladakh,2014-08,75.64,0.0,
ladakh,2014-09,114.9,0.0,
ladakh,2014-10,0.0,0.0,
ladakh,2014-11,0.3,0.0,
ladakh,2014-12,0.0,0.0,
ladakh,2015-01,0.0,0.0,
ladakh,2015-02,46.48,0.0,
ladakh,2015-03,94.55,0.0,
ladakh,2015-04,226.2,0.0,
ladakh,2015-05,139.19,0.0,
ladakh,2015-06,5.7,0.0,
ladakh,2015-07,42.470000000000006,0.0,
ladakh,2015-08,17.360000000000003,0.0,
ladakh,2015-09,6.0,0.0,
ladakh,2015-10,0.0,0.0,
ladakh,2015-11,0.0,0.0,
ladakh,2015-12,0.0,0.0,
ladakh,2016-01,0.0,0.0,
ladakh,2016-02,0.29,0.0,
ladakh,2016-03,0.0,0.0,
ladakh,2016-04,8.100000000000001,0.0,
ladakh,2016-05,0.0,0.0,
ladakh,2016-06,0.0,0.0,
ladakh,2016-07,21.080000000000002,0.0,
ladakh,2016-08,84.32000000000001,0.0,
ladakh,2016-09,39.0,0.0,
ladakh,2016-10,0.0,0.0,
ladakh,2016-11,0.0,0.0,
ladakh,2016-12,0.31,0.0,
ladakh,2017-01,0.0,0.0,
ladakh,2017-02,20.439999999999998,0.0,
ladakh,2017-03,75.64,0.0,
ladakh,2017-04,174.9,0.0,
ladakh,2017-05,12.4,0.0,
ladakh,2017-06,36.6,0.0,
ladakh,2017-07,194.36999999999998,0.0,
ladakh,2017-08,104.16,0.0,
ladakh,2017-09,39.300000000000004,0.0,
ladakh,2017-10,0.0,0.0,
ladakh,2017-11,0.0,0.0,
ladakh,2017-12,0.0,0.0,
ladakh,2018-01,0.0,0.0,
ladakh,2018-02,15.400000000000002,0.0,
ladakh,2018-03,17.05,0.0,
ladakh,2018-04,0.0,0.0,
ladakh,2018-05,0.0,0.0,
ladakh,2018-06,17.7,0.0,
ladakh,2018-07,44.64,0.0,
ladakh,2018-08,2.48,0.0,
ladakh,2018-09,3.0,0.0,
ladakh,2018-10,1.55,0.0,
ladakh,2018-11,0.0,0.0,
ladakh,2018-12,0.0,0.0,
ladakh,2019-01,0.0,0.0,
ladakh,2019-02,131.04,0.0,
ladakh,2019-03,0.0,0.0,
ladakh,2019-04,0.0,0.0,
ladakh,2019-05,217.61999999999998,0.0,
ladakh,2019-06,0.0,0.0,
ladakh,2019-07,12.09,0.0,
ladakh,2019-08,28.830000000000002,0.0,
ladakh,2019-09,90.6,0.0,
ladakh,2019-10,38.44,0.0,
ladakh,2019-11,0.0,0.0,
ladakh,2019-12,0.0,0.0,
ladakh,2020-01,0.0,0.0,
ladakh,2020-02,0.58,0.0,
ladakh,2020-03,40.92,0.0,
ladakh,2020-04,304.20000000000005,0.0,
ladakh,2020-05,0.0,0.0,
ladakh,2020-06,110.97999999999999,0.0,
ladakh,2020-07,19.31,0.0,
ladakh,2020-08,84.02,0.0,
ladakh,2020-09,21.48,0.0,
ladakh,2020-10,0.49,0.0,
ladakh,2020-11,40.519999999999996,0.0,
ladakh,2020-12,29.15,0.0,
